movieId,imdbId,tmdbId,year
156561,4766604,334362,2015
156563,2382004,203890,2012
156565,907674,25803,2007
156567,3293158,276828,2013
156573,2421764,195030,2012
156575,4419794,348396,2015
156577,4122886,335026,2015
156579,4324518,365909,2015
156581,4817576,369373,2015
156583,3595550,250686,2014
156585,2145782,382523,2012
156587,2309987,109907,2012
156589,3619772,282346,2014
156593,5120322,365566,2014
156597,4332812,352166,2015
156603,2213938,142914,2013
156607,2381991,290595,2016
156609,4438848,325133,2016
156611,1841840,133953,2011
156615,2672180,224944,2013
156680,4498460,365183,2015
156684,4065414,369168,2014
156686,3500888,355925,2014
156688,2150139,252674,2013
156690,490236,327674,2010
156692,3919218,356300,2015
156694,2061869,101733,2011
156698,2075108,90843,2011
156700,1535608,57173,2010
156704,4677300,332748,2015
156706,3733774,301608,2016
156710,2404567,173327,2014
156712,1821317,68016,2011
156718,4991384,372226,2016
156722,4137902,297393,2015
156724,3901628,290916,2014
156726,5022702,376570,2016
156728,2350432,121983,2012
156730,3630720,285869,2014
156734,3833746,308063,2015
156736,4327978,314590,2014
156738,3320232,277690,2014
156753,3584354,343112,2015
156755,4120176,374465,2016
156757,4329098,318553,2014
156759,3175438,280016,2014
156771,1080585,57656,2007
156777,1172061,15372,2007
156779,1346974,15429,2008
156781,1585985,24784,2009
156783,1794821,49381,2010
156785,2120780,79483,2011
156787,3486648,238177,2013
156789,1679215,204344,2010
156791,2296819,200558,2012
156795,3952108,354924,2015
156799,4083076,254439,2014
156819,4608402,348390,2016
156826,1876283,235046,2013
156828,1762233,301056,2014
156840,2303110,166660,2012
156850,1384926,51505,2009
156855,2690160,244852,2014
156857,3717390,270909,2014
156862,2265567,322746,2015
156896,3746250,341366,2015
156898,4126394,352372,2015
156903,2262315,339994,2016
156921,439115,19509,2007
156923,3704008,297421,2014
156925,1648208,170194,2013
156940,3597448,336121,2015
156944,3841424,335578,2015
156956,2394063,342165,2015
156960,4896904,392418,2016
156964,4936064,355230,2015
156966,4257062,332739,2015
156968,2614776,317954,2016
157041,2077005,101715,2011
157047,3828796,356090,2015
157049,3957278,290188,2014
157051,1841745,87992,2010
157055,3562786,340187,2016
157057,3903322,328594,2015
157059,3058674,298032,2015
157065,3591988,347097,2015
157069,4668808,333356,2015
157073,2833768,324320,2015
157077,1233474,23154,2008
157079,2983564,212156,2013
157081,810456,100288,2007
157087,1322277,23854,2009
157093,902274,18779,2008
157095,1235074,75537,2008
157098,3975556,333123,2015
157106,3495026,377985,2016
157118,3613648,348025,2015
157120,1003023,56948,2008
157122,787524,353326,2016
157124,4153324,361841,2015
157126,874425,24450,2009
157128,2556936,318054,2015
157130,2474932,366901,2016
157132,2702348,161143,2013
157138,3212910,385750,2016
157140,4562728,385738,2016
157142,3914332,305342,2016
157144,4201844,333092,2015
157150,1263692,102039,2008
157162,3353060,345874,2015
157164,2395421,165463,2013
157176,3906082,332283,2016
157180,1334253,79769,2008
157182,3054840,381108,2015
157184,1219822,58792,2011
157186,4300480,375572,2016
157188,1533114,51393,2009
157194,2066145,168616,2012
157196,1726286,37048,2010
157198,1566528,60964,2011
157200,2241351,303858,2016
157204,3868344,47747,2011
157206,4254046,363354,2015
157208,2245884,229113,2013
157210,2043616,138827,2012
157222,1280534,16916,2008
157224,4383594,322240,2016
157226,1682940,84907,2012
157234,812221,38995,2007
157264,1025163,145689,2007
157266,1523486,50025,2009
157268,4972062,356298,2016
157270,3628584,326423,2016
157272,2654572,362478,2016
157274,3797868,330483,2016
157276,1995390,205588,2016
157278,3268200,357125,2013
157290,3954660,378483,2016
157292,2654428,158947,2013
157294,5612850,391899,2016
157296,2277860,127380,2016
157298,1488584,35759,2009
157300,1684915,53999,2010
157302,2056659,140652,2012
157304,3532686,320639,2015
157308,5518022,142611,2016
157310,1663970,113347,2010
157312,2702724,323676,2016
157314,2109208,99513,2012
157318,4901306,381341,2016
157326,2368619,333669,2016
157328,5200962,387252,2016
157330,2414370,137400,2012
157332,4683366,381298,2016
157334,5061814,362682,2015
157336,3040224,325186,2016
157338,1124037,316152,2016
157340,1985949,153518,2016
157342,3503460,358644,2015
157344,3684484,297186,2014
157346,3792330,344593,2015
157348,4063314,306598,2014
157350,3249414,316883,2015
157352,1110626,15088,2008
157355,4206558,357313,2015
157357,5232920,384237,2015
157359,772197,21343,2007
157361,5278506,373072,2016
157369,3715854,327536,2015
157371,2776704,364088,2015
157373,2078648,86517,2011
157375,1600058,40080,2010
157377,1821352,76164,2011
157381,1829735,122466,2011
157385,4189494,390777,2016
157387,4540434,376292,2016
157399,5576336,391578,2016
157401,4636252,392985,2016
157403,2298384,168055,2013
157405,1620466,60809,2010
157407,3212232,332411,2016
157421,978670,17174,2008
157428,3798628,320586,2015
157432,4651410,384737,2016
157448,1723111,60961,2010
157451,2072134,131673,2012
157492,1950332,25603,2009
157494,2122460,79137,2011
157496,1433549,23270,2008
157498,2879552,347938,2016
157500,1349856,26691,2009
157504,1040028,25130,2007
157516,250524,207383,2007
157551,920457,23767,2007
157553,2555958,188540,2013
157555,4258292,300983,2015
157557,1705772,76788,2011
157559,5178278,362150,2015
157561,4987556,280165,2015
157563,4806232,330418,2015
157565,4446318,330399,2015
157567,5128328,320910,2015
157569,5133308,394374,2016
157571,1725073,82999,2012
157573,4937812,363178,2015
157575,3320578,247504,2014
157577,1857670,63964,2011
157583,2065924,79354,2011
157627,834939,51059,2007
157629,1583213,101766,2010
157631,1119199,35010,2008
157633,1442512,38983,2010
157635,2401866,266540,2013
157637,2403393,266102,2014
157667,4824302,353069,2016
157669,2395339,109453,2016
157671,3100274,311667,2016
157675,1459467,50451,2009
157677,4819498,364324,2015
157683,384683,17137,2008
157699,3774114,302401,2016
157797,4181052,355008,2016
157803,1217043,44885,2008
157835,2078718,394661,2016
157845,4188654,391566,2016
157847,4630444,358895,2016
157849,5243424,387889,2016
157851,5598216,390520,2016
157853,5457520,392891,2016
157855,3860294,306523,2014
157865,2865120,234004,2016
157871,843838,139854,2007
157881,4419364,323262,2016
157889,1204893,328844,2007
157893,810970,36863,2007
157955,4352442,334889,2016
157957,5336902,314076,2016
157959,2978102,257440,2016
157961,2049543,347945,2015
157965,4157292,300762,2014
157967,463028,158903,2008
157969,1092004,39764,2007
157973,495120,59126,2007
157981,924510,313511,2008
157985,304876,231540,2009
157989,1252566,235690,2008
157995,1235536,35026,2009
158007,3302654,355890,2015
158015,1028561,97253,2007
158019,4122468,355473,2015
158022,3703750,386891,2016
158024,1927012,176915,2012
158027,4788944,380254,2016
158029,2128693,208556,2012
158035,2374144,245917,2013
158037,949497,257291,2007
158047,1284578,206796,2008
158049,2231208,173443,2013
158062,2085787,323573,2011
158064,2305348,379387,2011
158072,1829747,120872,2011
158080,1094277,121232,2008
158082,4335808,324271,2015
158084,4131682,299269,2014
158094,3328442,331501,2015
158101,1706450,153779,2010
158103,3100678,372174,2014
158105,3823672,393877,2016
158107,3651804,356900,2015
158113,1073673,224098,2008
158121,1223143,130436,2008
158157,3474602,336026,2015
158159,3215822,315723,2014
158163,969355,192184,2007
158165,1855152,189498,2011
158167,1082051,18906,2008
158182,4610372,348673,2015
158186,3812348,345664,2015
158238,3799694,290250,2016
158242,4221820,349790,2014
158244,3033536,239895,2013
158246,5208584,366005,2015
158252,2475154,160859,2013
158254,4763168,383121,2016
158256,2043971,202214,2013
158260,2980210,270010,2015
158268,4412362,335053,2015
158282,1891755,116185,2012
158286,1655607,62756,2010
158292,1725795,86718,2011
158300,1194664,40713,2007
158304,1513892,41413,2010
158308,1632703,85721,2010
158310,1213574,14244,2008
158314,1054478,108176,2007
158316,1853533,58494,2011
158320,2347411,100813,2012
158324,1358885,139846,2009
158326,3253740,97481,2011
158328,1436475,38111,2008
158330,1555126,42548,2010
158332,2069719,75100,2007
158334,1414867,50340,2009
158338,4920096,355177,2015
158348,4293752,343981,2015
158360,2304870,119433,2012
158362,3893456,288694,2014
158366,4721204,371695,2015
158372,2978716,219247,2013
158376,1124401,41808,2008
158378,2458988,303360,2013
158382,2097331,291264,2016
158386,2591738,260500,2012
158390,4517738,396152,2016
158392,2151633,119255,2012
158394,2183152,178146,2013
158396,4336186,361205,2015
158402,5653294,380111,2016
158404,1911607,79040,2011
158406,2318601,201006,2012
158408,1252596,24827,2009
158412,3544734,278774,2014
158414,2340650,257245,2014
158416,1172047,77876,2011
158422,1693790,139856,2011
158424,1549050,268539,2010
158426,1071211,129400,2010
158428,2974918,258509,2015
158451,2211718,264530,2014
158476,2383662,248424,2013
158484,490102,5184,2007
158491,4974396,362268,2015
158518,5275886,379500,2016
158526,2388856,253484,2014
158528,4052882,332567,2016
158530,2620590,300665,2016
158532,5312232,383367,2016
158534,2475802,159207,2012
158536,5210380,369058,2015
158538,1655078,129269,2010
158540,2749282,389323,2016
158561,4027270,295273,2015
158563,2825768,294550,2014
158575,2838678,299582,2014
158577,5157030,371451,2015
158579,4417522,334557,2015
158581,4076934,315669,2016
158583,1690542,61533,2011
158607,1129437,57186,2010
158611,1789083,64924,2010
158613,1815708,122800,2012
158619,3894404,391626,2016
158625,1433816,45341,2009
158635,1318029,73680,2010
158637,2113768,136902,2012
158639,449671,71617,2007
158641,1185253,259690,2008
158645,1401672,66944,2010
158649,2364729,112931,2012
158657,1325734,61532,2008
158659,1993391,216138,2013
158661,1065060,16280,2008
158665,1119178,15068,2008
158667,3621952,354776,2015
158669,3368814,280874,2014
158675,1472082,250275,2011
158679,3509114,264555,2014
158681,1447495,84741,2009
158687,3449302,299730,2014
158689,2357489,218898,2013
158691,2372222,280690,2014
158693,2301155,188640,2013
158695,2354407,120942,2012
158703,1241226,250184,2014
158707,2531362,252990,2013
158709,4943594,353125,2015
158711,3620418,297239,2015
158713,3717324,319396,2015
158715,1623772,87018,2011
158725,2401621,138686,2012
158727,3831810,297961,2014
158729,1832368,81765,2011
158731,2294697,94587,2012
158735,1637620,52406,2009
158737,1645852,88865,2010
158739,5001130,370662,2015
158741,2072910,86063,2012
158745,1288553,49264,2008
158749,1587696,121170,2009
158751,3558546,296231,2014
158753,4008352,279142,2013
158755,2014248,117102,2012
158757,2018129,74113,2011
158759,3592340,338381,2015
158761,3529920,267292,2014
158763,3856972,290773,2014
158765,3006616,220290,2009
158767,1439562,53104,2009
158769,1859621,117407,2012
158771,2218646,119430,2012
158775,4203200,297400,2015
158777,2276480,310952,2014
158779,3024964,296370,2014
158783,4016934,290098,2016
158807,4957446,358908,2015
158811,2151863,243306,2012
158813,2567026,241259,2016
158815,1871241,109752,2013
158817,3515524,377432,2016
158819,5070196,369052,2015
158821,4087916,289523,2014
158823,4368496,317114,2015
158825,4016588,315134,2015
158827,4460176,317121,2015
158830,3691740,267935,2016
158838,2253566,176715,2013
158840,4071086,371464,2016
158842,5111874,359871,2016
158844,4613322,334534,2015
158846,4546868,334057,2015
158848,2371381,108879,2012
158850,2391833,238997,2011
158852,1857772,86522,2011
158854,2577666,241618,2010
158856,1642627,68213,2010
158858,1433852,68208,2009
158860,2585208,241619,2008
158862,1285125,143431,2008
158864,1235534,112722,2008
158866,1126514,182979,2007
158868,1235535,210250,2007
158872,1700841,223702,2016
158876,3696192,283827,2015
158878,2320087,141418,2011
158880,5566660,385390,2016
158882,5368354,387398,2016
158884,5439464,381615,2016
158886,5329524,377428,2016
158888,5364518,374614,2016
158890,5231268,374609,2016
158892,5211694,374739,2016
158894,5302658,374607,2016
158896,5212042,374606,2016
158898,5313016,374603,2016
158900,5066870,361745,2015
158902,4539828,352851,2015
158904,4814436,346489,2015
158906,3783746,311181,2015
158908,3725224,300187,2014
158910,3889642,299576,2014
158912,4159212,299574,2014
158914,3630228,289520,2014
158916,3512900,279371,2014
158918,3593916,279332,2014
158920,3108318,239018,2014
158922,3346986,258691,2014
158924,2964654,249057,2013
158926,3131532,238304,2013
158928,3131456,238749,2013
158930,3214240,235662,2013
158932,2673674,180794,2013
158934,2288568,226167,2013
158936,2374486,149235,2012
158938,2376272,149218,2012
158940,2415112,147132,2012
158942,2256703,145840,2012
158944,2188926,211125,2012
158946,1849868,85887,2012
158948,1737586,227552,2011
158950,1910501,81416,2011
158952,1436342,208035,2009
158954,5465868,389995,2016
158956,2667380,384798,2016
158962,5225338,371560,2016
158966,3553976,334533,2016
158970,2708794,81976,2011
158972,4048272,374475,2016
158974,4698584,351454,2016
158982,1700808,113294,2012
159000,3815136,381071,2016
159002,3290714,279049,2014
159004,3677412,294368,2015
159017,3526810,250880,2013
159022,4532404,346873,2015
159024,4184252,352733,2015
159028,2039399,122293,2012
159030,3611002,370234,2015
159038,949524,56952,2007
159042,3771626,385581,2015
159059,3685586,385371,2016
159061,5215952,293670,2016
159065,4979082,375199,2016
159067,2072214,155217,2011
159071,4573906,364426,2015
159077,4501454,337154,2016
159081,1583303,56424,2010
159083,2169322,188183,2013
159085,4960242,395181,2016
159087,1545473,134362,2010
159089,2450258,325758,2015
159091,2609778,319017,2014
159093,3110958,291805,2016
159095,5333812,390766,2016
159097,5593526,394812,2016
159099,3103166,370464,2016
159101,4392266,354818,2015
159103,5280664,369820,2015
159111,4118606,388440,2016
159113,4867094,392440,2016
159115,5596352,388403,2016
159129,1586677,235201,2007
159133,1409611,268380,2007
159143,1087798,83284,2007
159145,1152712,69915,2008
159151,5269560,376916,2015
159153,4431254,339526,2016
159155,5354588,382088,2016
159157,1847672,362699,2015
159161,5066574,396292,2016
159163,69049,299782,2016
159167,1757696,46178,2010
159169,4149732,345069,2015
159173,4002772,339928,2015
159175,5078188,375170,2015
159177,3863484,330916,2015
159179,4881302,376549,2015
159183,827735,4290,2007
159185,2134092,87061,2011
159187,2098781,216203,2012
159191,4326444,332872,2016
159193,4513674,339397,2016
159195,5168192,374473,2016
159199,495055,5654,2007
159201,3400286,353866,2015
159205,3956754,314570,2014
159207,2573750,254420,2014
159211,1227931,147367,2013
159213,4619940,340746,2015
159215,2614722,310567,2015
159219,1865450,109581,2011
159221,5157018,375599,2016
159223,4167720,344854,2016
159225,3911554,385379,2015
159233,4093680,311770,2015
159235,4314094,358907,2015
159237,4054502,323428,2015
159239,3749338,324764,2015
159241,3914324,346469,2015
159243,3792884,347344,2015
159245,3588544,303636,2015
159247,5100542,321283,2015
159249,4425152,356218,2016
159251,3640034,347106,2015
159253,3175480,335683,2015
159255,4397382,363607,2015
159261,4898530,381277,2016
159263,4168248,377200,2016
159267,4561318,348796,2015
159271,2172554,268618,2014
159273,3995110,386654,2016
159293,2343384,187793,2012
159297,3779880,250974,2014
159301,4461032,371015,2015
159303,3243772,280583,2014
159305,929441,69471,2008
159313,4637598,390358,2016
159315,2226437,107775,2012
159319,899216,42624,2007
159329,1208664,33340,2009
159333,1488574,58397,2010
159335,5195390,388468,2016
159339,3831000,336885,2015
159345,4075458,373757,2016
159347,2200989,285165,2014
159349,1324056,27043,2009
159353,2829458,214047,2013
159357,3721256,367066,2015
159359,4659056,348675,2016
159365,3720596,342695,2015
159373,3874424,335582,2015
159391,3707316,342319,2014
159397,1565435,80362,2011
159399,3908598,324284,2016
159401,5462400,391617,2016
159407,970933,14233,2007
159409,1535492,48417,2010
159411,4230706,397914,2016
159415,4034354,347031,2016
159417,4742670,367416,2015
159419,5442308,378348,2016
159423,1229827,40534,2009
159427,3700804,339148,2015
159435,2107651,139251,2012
159437,4906984,391778,2016
159441,4769836,389053,2016
159443,4392726,343140,2015
159445,2168180,363103,2016
159447,3174376,301804,2016
159449,3110822,225570,2013
159451,4936450,374458,2016
159464,4462082,322745,2015
159467,2731398,169448,2013
159469,3403194,335409,2015
159471,1404380,260401,2008
159482,3671052,391375,2016
159484,3727202,398289,2016
159486,3833520,342464,2015
159606,4900716,374173,2016
159610,4413338,353989,2015
159614,4126438,356842,2015
159622,1667418,57313,2010
159624,2015261,79078,2011
159626,5340882,385320,2016
159628,1132588,21293,2009
159630,2355462,279588,2013
159632,1857816,214676,2010
159638,5275872,376523,2016
159640,1056416,26521,2008
159644,1957867,135652,2012
159652,2420876,346384,2016
159654,471011,18932,2007
159656,1596352,45780,2010
159666,3893664,367153,2016
159672,3065978,344464,2015
159680,2938464,391402,2014
159684,3922062,361146,2015
159686,864331,29798,2007
159690,3949660,308531,2016
159692,1105729,32790,2008
159694,896816,30641,2007
159696,1878841,257345,2016
159698,2950330,256771,2014
159717,2452386,318121,2016
159719,3779028,293413,2015
159721,5724616,397403,2016
159731,1587118,60163,2010
159735,4843012,379220,2016
159739,2924336,258771,2013
159741,4558042,322506,2015
159747,1398028,221343,2010
159749,2025511,121245,2011
159755,3960412,341012,2016
159771,1533089,324314,2015
159773,3324494,298459,2014
159779,5051278,398854,2016
159781,2201532,356366,2015
159784,5333110,377158,2016
159786,2188860,350904,2015
159789,4428800,330294,2015
159795,2822584,291863,2014
159797,4057438,398830,2013
159799,3780208,309879,2016
159801,4386134,400791,2015
159803,1641388,107315,2011
159805,1550481,91950,2010
159807,2293276,169782,2012
159813,4083572,353433,2015
159819,1533395,220903,2009
159821,3723820,384130,2014
159823,5377658,370260,2015
159827,3791216,347123,2016
159829,2076372,121572,2013
159849,5192124,400608,2016
159851,4096620,356329,2015
159853,1680058,58522,2011
159858,3065204,259693,2016
159873,1252512,55608,2008
159894,1078597,65327,2010
159906,2432918,326255,2014
159915,4851640,377823,2015
159917,5278596,376261,2016
159942,2113792,205891,2013
159944,4247618,364902,2015
159970,4790268,391757,2016
159972,2674430,328429,2016
159976,995868,245913,2016
159980,1890377,75198,2011
159982,1535568,45321,2010
159984,1523415,51334,2010
160010,2630898,329750,2015
160012,4073890,395883,2016
160014,1533058,84228,2011
160016,1223082,270650,2009
160018,4576612,366564,2015
160020,3568002,356332,2016
160056,3257550,389427,2016
160080,1289401,43074,2016
160084,3703836,339739,2016
160086,1046171,61294,2011
160090,871026,32003,2008
160092,4151192,353610,2015
160098,2007506,206657,2011
160100,3974790,287703,2014
160102,2622672,309013,2015
160104,2066048,256690,2014
160106,3957986,284152,2014
160112,775440,168098,2016
160114,2724532,356334,2015
160124,5463378,377150,2016
160128,2395146,216521,2013
160131,2249542,170898,2012
160135,1784486,80699,2011
160139,4483220,363889,2015
160141,2554842,355598,2016
160145,4441280,323372,2015
160147,3608646,370687,2015
160149,4230700,373476,2016
160151,4353376,300761,2015
160155,3289362,258755,2014
160159,498351,217057,2014
160161,3838728,327040,2016
160169,3187378,397003,2016
160171,2073137,138705,2012
160173,1919184,150208,2012
160175,1836210,61123,2011
160177,1901033,80256,2011
160179,1604577,59568,2010
160181,1298847,41454,2009
160183,5105736,381080,2016
160185,3698118,297721,2015
160187,4061010,359790,2015
160191,2544074,343724,2015
160193,3982118,392961,2016
160195,1520498,112937,2012
160197,1062161,35429,2008
160201,4621872,380225,2016
160203,1764614,229154,2013
160205,3092552,226437,2013
160207,3425034,258322,2014
160209,4016226,324181,2015
160219,1290400,31453,2009
160227,3102356,213373,2013
160233,4840096,345735,2015
160236,5512872,397517,2016
160238,2380207,185738,2013
160240,2738050,168814,2013
160251,2118623,265672,2014
160271,1489889,302699,2016
160273,1848771,72152,2011
160277,2292625,139582,2012
160279,1288638,14751,2008
160281,1714832,53284,2010
160283,1618430,63006,2011
160287,2009432,305309,2013
160289,5275892,377462,2016
160291,5480528,399747,2016
160295,1753666,273939,2011
160297,2634414,216546,2013
160299,1808304,86971,2011
160301,4434004,398535,2016
160303,1709173,202244,2013
160317,3315386,400174,2016
160319,3538328,324421,2016
160321,831386,34216,2007
160325,1845842,57880,2011
160329,2317379,101024,2012
160337,2325517,210910,2013
160348,1275786,24921,2009
160352,3155734,352988,2015
160354,1231593,39564,2009
160356,2254131,362203,2015
160360,5246328,376263,2016
160362,1065092,42901,2007
160380,4086024,376237,2016
160388,2066128,103668,2011
160394,3898028,334670,2015
160396,4480648,335430,2015
160398,1480648,57458,2009
160400,1703957,267192,2016
160402,1910605,110490,2012
160408,1261393,48502,2010
160416,5432446,377210,2016
160420,4881362,355786,2015
160426,5291862,401442,2016
160436,4814290,377213,2016
160438,4196776,324668,2016
160440,2263814,278348,2014
160444,2246724,192097,2013
160446,1738293,53283,2010
160448,1608777,35687,2010
160450,1388903,54142,2010
160452,1629715,126318,2012
160454,1292703,15975,2008
160456,1773015,56897,2010
160458,2362778,172817,2013
160460,3836958,323426,2015
160462,1907761,68256,2011
160464,2130242,85043,2012
160466,1379210,202984,2010
160470,3650290,324820,2015
160472,3288930,337965,2015
160474,4456850,360606,2016
160511,2516274,253337,2014
160513,2016331,273901,2012
160515,4405860,384450,2016
160519,1570964,263945,2009
160533,4211044,390592,2016
160535,1388369,274266,2011
160537,3447876,340868,2015
160541,2217790,268944,2014
160543,1329232,131737,2012
160551,2147225,312113,2012
160553,1683048,355254,2016
160555,5662932,393562,2016
160557,3661298,352179,2015
160559,3810760,392553,2016
160561,3593124,338063,2015
160563,918940,258489,2016
160565,4094724,316727,2016
160567,2823054,316023,2016
160569,3416828,278154,2016
160571,4786282,345911,2016
160573,2788732,294272,2016
160575,5456798,388191,2016
160577,4505170,328716,2015
160581,2436682,333386,2016
160586,2998406,243752,2015
160588,3332308,367197,2016
160590,2751904,177869,2013
160592,1307010,77592,2010
160596,4926538,369776,2016
160636,3278950,388751,2014
160638,4010918,315439,2015
160642,4247738,302161,2014
160644,4193394,340611,2016
160646,4437216,337874,2016
160648,3139756,267852,2016
160650,1667100,53010,2011
160652,3155654,214209,2013
160654,3754322,344030,2013
160656,1639084,353571,2016
160660,4729766,367999,2015
160664,5256706,371942,2015
160666,1167611,359156,2015
160674,3923662,343173,2016
160678,3885524,390512,2016
160682,3669520,332741,2015
160684,3963816,359412,2016
160686,4069220,319352,2014
160688,1666287,317214,2015
160692,2573806,340937,2014
160694,3464018,309882,2015
160698,3180652,230722,2013
160700,4335650,369032,2016
160706,3141498,346641,2015
160708,4536494,324794,2015
160710,2112096,372411,2016
160716,4034380,273645,2014
160718,5613056,399106,2016
160720,972555,49341,2007
160722,3319508,269705,2014
160726,5434972,330068,2016
160728,1254969,209645,2008
160730,1735907,274504,2015
160732,1327798,196324,2009
160734,2979366,341957,2014
160756,1058073,170206,2007
160764,1018728,360283,2015
160766,2084957,400121,2015
160770,5255524,398265,2016
160774,4023328,339250,2015
160788,1032941,17342,2007
160794,2536086,184710,2016
160796,2625948,380372,2016
160810,3144678,254664,2014
160832,1421046,64694,2010
160840,1405410,211222,2008
160844,5714582,402877,2016
160848,3666024,337703,2016
160850,3254548,228941,2013
160852,1733147,81633,2010
160860,4063178,394047,2016
160862,5117222,378441,2016
160872,4796122,400411,2016
160874,3917210,376233,2016
160876,4370784,364051,2016
160878,3809478,349441,2015
160882,4379728,373922,2016
160884,4483460,359641,2015
160892,4768776,354275,2015
160896,5503594,384845,2016
160898,5708172,394499,2016
160954,3531824,328387,2016
160956,4060866,389425,2016
160980,3263904,363676,2016
160982,4726636,371865,2016
160984,4741774,377287,2016
160986,4247492,361571,2015
160988,4874206,392817,2016
160990,4645368,338189,2016
160992,5065810,378813,2016
161022,3009714,275603,2014
161024,5849950,404022,2016
161026,3449322,385031,2016
161028,2332518,154441,2012
161030,1663631,93091,2012
161034,4832640,376812,2016
161042,2374721,262542,2015
161046,5082014,372297,2015
161048,1019402,126043,2007
161056,815250,54893,2007
161058,1127886,98644,2011
161060,4911996,393834,2016
161062,4699388,366514,2016
161066,3165630,328901,2015
161068,4872162,388862,2016
161070,1663222,263416,2014
161074,2948078,316268,2016
161076,4033216,293516,2014
161078,4738360,360249,2016
161082,2190180,362765,2014
161084,4465220,368620,2015
161088,1721491,68995,2011
161092,4532634,362876,2015
161094,5005684,361249,2016
161098,1000769,87081,2008
161100,3621360,324300,2015
161105,1105733,15467,2008
161107,4654844,349086,2015
161109,3229518,257026,2013
161115,1166805,86531,2007
161117,5131906,397278,2016
161123,4289340,314837,2015
161127,1355631,325789,2016
161131,2005151,308266,2016
161133,1847535,316003,2011
161135,4164462,353216,2015
161137,1836202,138701,2012
161139,2145849,82664,2012
161141,4733736,345054,2015
161143,5641138,400668,2015
161145,2239126,133736,2012
161147,3120944,227859,2013
161149,4092686,299751,2014
161151,1590962,55344,2010
161153,3744264,385397,2016
161155,5794766,401387,2016
161157,5311004,390880,2016
161159,4872896,405388,2016
161161,3915966,292277,2015
161163,1709157,61348,2011
161165,3349772,368596,2016
161167,1774674,347981,2013
161169,3172126,331393,2016
161173,3491962,376501,2016
161177,5240748,373453,2016
161179,3655414,351809,2016
161181,2800050,365997,2016
161185,1764355,382651,2015
161187,4935110,356201,2015
161190,5652620,392885,2016
161194,2130282,175427,2013
161202,4029356,318052,2015
161204,3528906,254251,2014
161206,2246549,98948,2012
161218,2186783,215814,2013
161236,1349485,355629,2013
161240,4552118,371738,2016
161280,2658428,260646,2013
161282,4948040,404829,2016
161284,3263096,391484,2016
161286,2357423,298028,2014
161288,3899262,397873,2016
161290,3903852,403232,2016
161292,3767246,282024,2014
161298,4976984,367816,2016
161302,3531578,347647,2016
161304,3699572,407036,2016
161312,4902716,369033,2016
161324,2507592,159942,2013
161326,4008758,356626,2015
161328,2927212,253343,2016
161330,3199240,247845,2013
161332,3847390,332806,2016
161334,5151716,376426,2016
161336,5278462,373348,2016
161338,3814316,358430,2015
161340,4193216,314635,2014
161344,4684710,353163,2015
161346,3154310,278247,2015
161348,3908142,374052,2016
161354,4853102,382322,2016
161360,2062478,138061,2011
161362,2473486,174354,2013
161364,2624866,303856,2014
161426,1580704,77864,2010
161514,1975179,76199,2011
161544,1942798,104185,2012
161578,4063438,352694,2015
161580,4651520,376659,2016
161582,2582782,338766,2016
161584,4258698,310888,2016
161586,4919484,373473,2016
161588,4191580,377587,2016
161592,4433646,330070,2016
161594,5595168,390734,2016
161596,5115024,383869,2016
161600,1243617,47535,2009
161602,4927574,388192,2015
161604,5115546,404073,2016
161608,5713232,397365,2016
161616,4264426,347642,2015
161620,5599692,393184,2016
161622,1666642,62592,2010
161624,2171875,140894,2012
161632,905361,63423,2007
161634,4160708,300669,2016
161636,4676140,378570,2016
161638,2886632,333846,2015
161640,3163080,340224,2014
161642,2593410,288504,2014
161644,4686108,376658,2016
161646,4079332,405653,2016
161650,2932536,403119,2016
161652,4379800,380762,2016
161654,4467626,370178,2016
161656,4568106,340712,2015
161658,5646136,391995,2016
161660,4949254,372288,2016
161668,968743,113262,2007
161672,1845804,82929,2011
161676,3510452,266036,2014
161678,1282371,60700,2008
161680,3468612,407298,2016
161682,3382888,348955,2015
161684,4215810,353732,2016
161686,3923388,388347,2016
161688,4538930,365709,2015
161738,4731008,368940,2016
161758,5830556,406130,2016
161762,4083850,334304,2015
161766,2973132,392898,2015
161776,3189648,408140,2016
161778,4085130,369605,2015
161780,3425402,378607,2016
161782,2041331,228496,2014
161824,1187355,275074,2007
161826,1321845,273205,2008
161830,3732950,314420,2015
161832,3188614,293093,2014
161834,2223820,180691,2012
161836,2882854,325827,2014
161838,2488586,283839,2013
161842,1216477,20846,2008
161852,5129682,390584,2016
161894,5775370,396395,2016
161898,2732210,230058,2013
161906,2670524,168552,2013
161916,2385115,324277,2014
161918,4831420,390989,2016
161920,5456120,382079,2016
161922,1878870,376660,2016
161924,5673884,407789,2016
161926,1743993,50497,2012
161928,3203054,256885,2014
161930,2844816,268666,2013
161932,5459730,393367,2016
161934,2608324,302323,2015
161936,3014556,403130,2016
161952,852992,309579,2008
161954,4190530,351339,2016
161956,3647498,309886,2016
161958,4661798,352695,2016
161960,4668860,395836,2016
161962,5143700,366656,2015
161964,3530882,394632,2016
161966,3716530,337674,2016
161968,1517471,299780,2015
161970,2530392,254679,2014
161972,4820224,397520,2016
161974,3007132,399894,2016
161976,5609302,391477,2016
161980,4819880,354803,2015
161990,1388427,56531,2009
161998,2440214,150084,2012
162000,1018748,292298,2010
162004,1423953,50461,2010
162010,4221762,329024,2015
162012,814659,17376,2007
