<<<<<<< HEAD
imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre,Cluster
tt6456222,Nostalgia,2018,2,114603.0,55.0,39.0,47.0,54.42,R,Mark Pellington,English,Unknown,115.0,Hugo Armstrong, Mezi Atwood, Shinelle Azoroh,Drama,Unknown,Unknown,0.0,0.0,123668.29642343704,11.7253582314608,Drama,Unknown,0
tt5932800,Broken,2018,2,553845.0,51.0,67.0,67.0,67.0,Unknown,Tarry Mortlock,English,New Zealand,97.0,Joshua Calles, Ruby Grubb, Wayne Hapi,Drama,Crime,Unknown,0.0,0.0,597655.101809189,13.300769113719436,Drama,Crime,0
tt4544008,Jess & James,2015,3,514.0,54.0,61.2,61.2,61.2,Unrated,Santiago Giralt,Spanish,Argentina,92.0,Martín Karich, Nicolás Romeo, Federico Fontán,Drama,Romance,Unknown,0.0,0.0,587.631182573402,6.376099510579569,Drama,Romance,3
tt7763020,Dovlatov,2018,2,5585.0,64.0,80.0,68.0,64.47,PG-13,Aleksey German Jr.,Russian,Russia,126.0,Milan Maric, Danila Kozlovskiy, Helena Sujecka,Drama,Unknown,Unknown,0.0,0.0,6026.783203972809,8.703968682033492,Drama,Unknown,3
tt4949112,Touch Me Not,2018,10,13782.0,56.0,59.0,65.0,51.71,Not Rated,Adina Pintilie,English,Romania,125.0,Laura Benson, Tómas Lemarquis, Christian Bayerlein,Drama,Unknown,Unknown,0.0,0.0,14872.180146312132,9.607247642447344,Drama,Unknown,0
tt3709344,CityLights,2014,5,1229108.0,73.0,69.80000000000001,69.80000000000001,69.80000000000001,Not Rated,Hansal Mehta,Hindi,India,126.0,Rajkummar Rao, Patralekhaa Paul, Manav Kaul,Thriller/Horror,Drama,Unknown,0.0,0.0,1406847.267673696,14.15686177844437,Drama,Thriller/Horror,1
tt7063210,The Place,2017,11,5029264.0,70.0,71.06,71.06,71.06,Unknown,Paolo Genovese,Italian,Italy,105.0,Valerio Mastandrea, Marco Giallini, Alessandro Borghi,Drama,Thriller/Horror,Mystery,0.0,0.0,5559642.893603134,15.531044436394852,Drama,Thriller/Horror,1
tt6644200,A Quiet Place,2018,4,188024361.0,75.0,96.0,82.0,73.94999999999999,PG-13,John Krasinski,American Sign ,United States,91.0,Emily Blunt, John Krasinski, Millicent Simmonds,Thriller/Horror,Drama,Sci-Fi/Fantasy,0.0,0.0,202897414.648616,19.128211062716915,Drama,Thriller/Horror,1
tt4547194,I Kill Giants,2018,1,85002.0,61.0,77.0,74.0,61.67,Not Rated,Anders Walter,English,United States,106.0,Madison Wolfe, Zoe Saldana, Imogen Poots,Sci-Fi/Fantasy,Drama,Unknown,0.0,0.0,91725.80589151238,11.426559035137595,Drama,Sci-Fi/Fantasy,1
tt5858968,A Trip to the Moon,2017,10,5731.0,59.0,68.17999999999999,68.17999999999999,68.17999999999999,Unknown,Joaquín Cambre,Spanish,Argentina,87.0,Angelo Mutti Spinetta, Leticia Brédice, Germán Palacios,Drama,Unknown,Unknown,0.0,0.0,6335.382955287207,8.75390554164438,Drama,Unknown,3
tt6108178,Disobedience,2018,11,3498782.0,66.0,84.0,74.0,70.0,R,Sebastián Lelio,English,Ireland,114.0,Rachel Weisz, Rachel McAdams, Alessandro Nivola,Drama,Romance,Unknown,0.0,0.0,3775541.7353558447,15.14405443642378,Drama,Romance,1
tt4077528,The Gospel of the Flesh,2013,10,230797.0,69.0,60.0,60.0,60.0,Unknown,Eduardo Mendoza de Echave,Spanish,Peru,110.0,Ray Alvarez, Jorge Bardales, Gianfranco Brero,Drama,Unknown,Unknown,0.0,0.0,268457.5397605567,12.500448041731426,Drama,Unknown,3
tt6803924,L'intrusa,2017,5,172508.0,63.0,61.81,61.81,61.81,Unknown,Leonardo Di Costanzo,Italian,Italy,95.0,Raffaella Giordano, Valentina Vannino, Martina Abbate,Drama,Unknown,Unknown,0.0,0.0,190700.4437010444,12.15845911828242,Drama,Unknown,1
tt2011311,The Outsider,2018,3,1869.0,62.0,17.0,30.0,61.75,TV-MA,Martin Zandvliet,English,United States,120.0,Jared Leto, Tadanobu Asano, Kippei Shîna,Drama,Drama,Mystery,0.0,0.0,2016.841147399316,7.609287777985754,Drama,Drama,0
tt4950192,The Fixer,2017,3,9669.0,66.0,83.0,67.92,67.92,Unknown,Adrian Sitaru,Romanian,Romania,98.0,Tudor Istodor, Mehdi Nebbou, Nicolas Wanczycki,Drama,Unknown,Unknown,0.0,0.0,10688.6787287859,9.27694039757619,Drama,Unknown,3
tt6330052,Gauguin: Voyage to Tahiti,2017,9,200140.0,59.0,41.0,54.0,56.17,Unknown,Edouard Deluc,French,France,97.0,Vincent Cassel, Tuheï Adams, Malik Zidi,Drama,Romance,Unknown,0.0,0.0,221246.4743798956,12.30703262773709,Drama,Romance,0
tt5765192,Tenderness,2017,4,2413189.0,64.0,63.24,63.24,63.24,Unknown,Gianni Amelio,Italian,Italy,103.0,Elio Germano, Giovanna Mezzogiorno, Micaela Ramazzotti,Drama,Unknown,Unknown,0.0,0.0,2667680.415021214,14.796719894368112,Drama,Unknown,1
tt6522634,The Lost Brother,2017,3,126887.0,65.0,69.15,69.15,69.15,Unknown,Israel Adrián Caetano,Spanish,Argentina,112.0,Leonardo Sbaraglia, Daniel Hendler, Erasmo Olivera,Thriller/Horror,Drama,Crime,0.0,0.0,140268.3191498042,11.851312432679093,Drama,Thriller/Horror,3
tt7273648,About Love. For Adults Only,2017,9,51207.0,61.0,59.690000000000005,59.690000000000005,59.690000000000005,Unknown,"Rezo Gigineishvili, Anna Melikyan, Pavel Ruminov",Russian,Unknown,108.0,Ravshana Kurkova, Aleksandr Pal, Rano Kubaeva,Romance,Comedy,Drama,0.0,0.0,56607.21601664491,10.943891747525086,Drama,Romance,3
tt4799066,Midnight Sun,2018,3,9561064.0,66.0,20.0,38.0,78.01,PG-13,Scott Speer,English,United States,91.0,Bella Thorne, Patrick Schwarzenegger, Rob Riggle,Romance,Drama,Unknown,0.0,0.0,10317360.774809146,16.149338546435846,Drama,Romance,0
tt1799516,Benji,2018,3,585333.0,63.0,60.0,53.0,69.42999999999999,TV-PG,Brandon Camp,English,United Arab Emirates,87.0,Gabriel Bateman, Darby Camp, Kiele Sanchez,Drama,Drama,Family,0.0,0.0,631633.8573197881,13.356065165563036,Drama,Drama,1
tt6002232,Custody,2018,2,83882.0,75.0,96.0,83.0,75.65,Unknown,Xavier Legrand,French,France,93.0,Léa Drucker, Denis Ménochet, Thomas Gioria,Drama,Thriller/Horror,Unknown,0.0,0.0,90517.21194550532,11.413295298847869,Drama,Thriller/Horror,1
tt5922578,To Each His Own,2017,5,6760187.0,67.0,63.33,63.33,63.33,Unknown,Izuru Narushima,Japanese,Japan,114.0,Sôta Fukushi, Shin'ya Hamada, Narushi Ikeda,Drama,Unknown,Unknown,0.0,0.0,7473106.5249265665,15.826821337451078,Drama,Unknown,1
tt3290440,The Chambermaid Lynn,2015,5,315.0,61.0,46.07,46.07,46.07,Unrated,Ingo Haeb,German,Germany,89.0,Vicky Krieps, Lena Lauzemis, Steffen Münster,Drama,Unknown,Unknown,0.0,0.0,360.12416830860235,5.886448883950036,Drama,Unknown,0
tt8060652,Night of 7 Years,2018,3,24281.0,58.0,61.67,61.67,61.67,Not Rated,Chang-min Choo,Korean,South Korea,123.0,Seung-ryong Ryu, Jang Dong-Gun, Go Kyung-Pyo,Thriller/Horror,Action/Adventure,Drama,0.0,0.0,26201.669288391007,10.173578401016949,Drama,Thriller/Horror,1
tt7342204,I Can Speak,2017,9,63239.0,75.0,78.72,78.72,78.72,Unknown,Hyun-seok Kim,Korean,South Korea,119.0,Moon-hee Na, Lee Jehoon, Cheol-min Park,Drama,Comedy,Unknown,0.0,0.0,69908.09330124021,11.154936705514306,Drama,Comedy,1
tt6509058,Nancy,2018,6,80115.0,62.0,86.0,67.0,57.08,Not Rated,Christina Choe,English,United States,87.0,Andrea Riseborough, Ann Dowd, J. Smith-Cameron,Drama,Drama,Unknown,0.0,0.0,86452.235700319,11.367347351972173,Drama,Drama,1
tt2140507,The Current War: Director's Cut,2018,2,5979540.0,65.0,32.0,55.0,66.52,PG-13,Alfonso Gomez-Rejon,English,United States,108.0,Benedict Cumberbatch, Oliver Powell, Sophia Ally,Drama,History,Unknown,0.0,0.0,6452532.003488554,15.679983170421352,Drama,History,0
tt5466186,7 Days in Entebbe,2018,3,3326885.0,59.0,24.0,49.0,58.1,PG-13,José Padilha,English,United Kingdom,107.0,Batsheva Dance Company, Zina Zinchenko, Ben Schnetzer,Thriller/Horror,Drama,Crime,0.0,0.0,3590047.38398372,15.093675959258617,Drama,Thriller/Horror,0
tt6450186,I Can Only Imagine,2018,2,83482352.0,73.0,67.0,30.0,75.24,PG,"Andrew Erwin, Jon Erwin",English,United States,110.0,J. Michael Finley, Madeline Carroll, Dennis Quaid,Music,Drama,Unknown,0.0,0.0,90085951.09431438,18.316274784719607,Drama,Music,1
tt6796742,Valley of Shadows,2017,10,21144.0,59.0,82.0,64.0,64.0,TV-14,Jonas Matzow Gulbrandsen,Norwegian,Norway,91.0,Adam Ekeli, Kathrine Fagerland, John Olav Nilsen,Thriller/Horror,Drama,Mystery,0.0,0.0,23373.8156005222,10.059371683376767,Drama,Thriller/Horror,3
tt3892822,Café Derby,2015,9,208815.0,68.0,59.0,59.0,59.0,Unknown,Lenny Van Wesemael,Dutch,Belgium,97.0,Chloë Daxhelet, Wim Opbrouck, Monic Hendrickx,Drama,Unknown,Unknown,0.0,0.0,238728.02604876447,12.38308021661518,Drama,Unknown,1
tt7363076,Raid,2018,3,1010385.0,74.0,67.0,72.17,72.17,Not Rated,Raj Kumar Gupta,Hindi,India,128.0,Ajay Devgn, Ileana D'Cruz, Saurabh Shukla,Drama,Drama,Thriller/Horror,0.0,0.0,1090308.2090503254,13.901970974832713,Drama,Drama,1
tt5880296,Hermia & Helena,2016,9,43152.0,59.0,85.0,79.0,53.75,Not Rated,Matías Piñeiro,English,Argentina,87.0,Agustina Muñoz, María Villar, Mati Diop,Drama,Unknown,Unknown,0.0,0.0,48718.98502960331,10.793824069441062,Drama,Unknown,1
tt4292596,Los héroes del mal,2015,9,9164.0,61.0,63.71000000000001,63.71000000000001,63.71000000000001,Unknown,Zoe Berriatúa,Spanish,Spain,98.0,Emilio Palacios, Jorge Clemente, Beatriz Medina,Drama,Unknown,Unknown,0.0,0.0,10476.75516946042,9.25691428869779,Drama,Unknown,3
tt5125930,The Silence of the Sky,2016,9,18650.0,65.0,64.0,64.0,64.0,Unknown,Marco Dutra,Spanish,Brazil,102.0,Leonardo Sbaraglia, Carolina Dieckmann, Chino Darín,Drama,Thriller/Horror,Unknown,0.0,0.0,21056.012949622305,9.954941449133512,Drama,Thriller/Horror,3
tt2463692,When I Was Alive,2014,1,32857.0,62.0,56.0,56.0,56.0,Unknown,Marco Dutra,Portuguese,Brazil,108.0,Antônio Fagundes, Marat Descartes, Sandy,Thriller/Horror,Thriller/Horror,Drama,0.0,0.0,37608.39623040011,10.53498260844936,Drama,Thriller/Horror,3
tt2295564,McCanick,2014,2,2572.0,47.0,13.0,28.0,48.0,R,Josh C. Waller,English,United States,96.0,David Morse, Mike Vogel, Cory Monteith,Drama,Drama,Thriller/Horror,0.0,0.0,2943.9326507164105,7.987501602792391,Drama,Drama,0
tt2241750,Drown,2015,3,1631.0,56.0,60.0,60.0,60.0,Unrated,Dean Francis,English,Australia,93.0,Matt Levett, Maya Stange, Jack Matthews,Drama,Unknown,Unknown,0.0,0.0,1864.6429159089853,7.530824847745418,Drama,Unknown,0
tt5712152,Layla M.,2016,11,266010.0,66.0,100.0,64.88000000000001,64.88000000000001,Unknown,Mijke de Jong,Arabic,Netherlands,98.0,Nora El Koussour, Ilias Addab, Hassan Akkouch,Drama,Unknown,Unknown,0.0,0.0,300327.614194586,12.612629205103714,Drama,Unknown,1
tt4313646,"I Am Nojoom, Age 10 and Divorced",2014,12,90931.0,69.0,100.0,70.0,70.0,Unknown,Khadija Al-Salami,Arabic,Yemen,96.0,Reham Mohammed, Naziha Alansi, Rana Mohammed,Drama,Unknown,Unknown,0.0,0.0,104080.3809728981,11.55291877356495,Drama,Unknown,1
tt2746176,Tattoo,2013,11,172157.0,72.0,74.55,74.55,74.55,Not Rated,Hilton Lacerda,Portuguese,Brazil,110.0,Maria de Jesus Baccarelli, Jesuíta Barbosa, Ariclenes Barroso,Drama,Unknown,Unknown,0.0,0.0,200248.8969638174,12.207316356619891,Drama,Unknown,3
tt5281134,Dark Night,2017,8,363.0,43.0,55.0,60.0,55.0,Unknown,Tim Sutton,English,United States,85.0,Robert Jumper, Anna Rose Hopkins, Rosie Rodriguez,Drama,Unknown,Unknown,0.0,0.0,401.2814539817233,5.994663061357494,Drama,Unknown,0
tt6215208,Allure,2018,3,39.0,51.0,47.0,54.0,57.31,Not Rated,"Carlos Sanchez, Jason Sanchez",English,Canada,104.0,Evan Rachel Wood, Julia Sarah Stone, Maxim Roy,Thriller/Horror,Drama,Romance,0.0,0.0,42.084967762746565,3.739690616659838,Drama,Thriller/Horror,0
tt1753866,Gise Memuru,2011,5,103821.0,64.0,63.440000000000005,63.440000000000005,63.440000000000005,Unknown,Tolga Karaçelik,Turkish,Turkey,96.0,Serkan Ercan, Zafer Diper, Nur Fettahoglu,Drama,Unknown,Unknown,0.0,0.0,125066.69083618226,11.736602400699134,Drama,Unknown,3
tt1252595,Ghosted,2009,2,1780.0,46.0,7.0,43.0,43.0,Not Rated,Monika Treut,English,Taiwan,89.0,Inga Busch, Huan-Ru Ke, Ting Ting Hu,Drama,Thriller/Horror,Mystery,0.0,0.0,2248.2210527787747,7.717894539265844,Drama,Thriller/Horror,0
tt2410266,Zhazhda,2013,11,11622.0,69.0,62.0,62.0,62.0,Unknown,Dmitriy Tyurin,Russian,Russia,102.0,Mikhail Grubov, Sergey Lavygin, Nikita Ostrikov,Drama,War,Unknown,0.0,0.0,13518.431899449257,9.511809359101772,Drama,War,3
tt5836316,The Last Movie Star,2018,3,14410.0,69.0,59.0,46.0,65.0,R,Adam Rifkin,English,United States,104.0,Burt Reynolds, Ariel Winter, Clark Duke,Drama,Unknown,Unknown,0.0,0.0,15549.8560374661,9.65180665952376,Drama,Unknown,1
tt6410564,The Third Murder,2017,9,89315.0,67.0,87.0,68.0,66.13000000000001,Not Rated,Hirokazu Koreeda,Japanese,Japan,124.0,Masaharu Fukuyama, Kôji Yakusho, Suzu Hirose,Drama,Mystery,Crime,0.0,0.0,98734.03047486945,11.500184952975628,Drama,Mystery,1
tt1260396,Shiva,2008,5,666154.0,68.0,60.0,60.0,60.0,Unknown,"Ronit Elkabetz, Shlomi Elkabetz",French,Israel,103.0,Ronit Elkabetz, Moshe Ivgy, Yaël Abecassis,Drama,Thriller/Horror,War,0.0,0.0,838389.3832412927,13.639237929350047,Drama,Thriller/Horror,1
tt3278224,I Dream in Another Language,2017,7,2739.0,74.0,80.0,64.0,78.66,Unrated,Ernesto Contreras,Spanish,Mexico,101.0,Fernando Álvarez Rebeil, José Manuel Poncelis, Eligio Meléndez,Sci-Fi/Fantasy,Drama,Unknown,0.0,0.0,3027.850970953003,8.015608396355722,Drama,Sci-Fi/Fantasy,3
tt6695212,Wajib,2017,8,191398.0,73.0,100.0,70.49000000000001,70.49000000000001,Unknown,Annemarie Jacir,Arabic,Occupied Palestinian Territory,100.0,Mohammad Bakri, Saleh Bakri, Tarik Kopty,Drama,Unknown,Unknown,0.0,0.0,211582.5557278068,12.262370535718246,Drama,Unknown,1
tt5516328,Ghost Stories,2018,1,148747.0,64.0,85.0,68.0,64.63,Not Rated,"Jeremy Dyson, Andy Nyman",English,United Kingdom,98.0,Samuel Bottomley, Deborah Wastell, Amy Doyle,Thriller/Horror,Drama,Unknown,0.0,0.0,160513.1461488529,11.986131125667464,Drama,Thriller/Horror,1
tt5843850,Kings,2017,11,274635.0,51.0,13.0,34.0,56.92,R,Deniz Gamze Ergüven,English,France,92.0,Halle Berry, Daniel Craig, Lamar Johnson,Romance,Drama,Crime,0.0,0.0,303597.60913022194,12.623458449407458,Drama,Romance,0
tt6217608,The Rider,2018,3,2419031.0,74.0,97.0,91.0,72.56,R,Chloé Zhao,English,United States,103.0,Brady Jandreau, Mooney, Tim Jandreau,Drama,Unknown,Unknown,0.0,0.0,2610380.555181656,14.77500657525314,Drama,Unknown,1
tt1901024,Dark Crimes,2016,10,11494.0,46.0,0.0,24.0,45.1,R,Alexandros Avranas,English,United States,93.0,Jim Carrey, Marton Csokas, Charlotte Gainsbourg,Drama,Thriller/Horror,Unknown,0.0,0.0,12976.826425895912,9.470920463129238,Drama,Thriller/Horror,0
tt1667321,On Chesil Beach,2018,1,745971.0,63.0,68.0,62.0,61.53,R,Dominic Cooke,English,United Kingdom,110.0,Billy Howle, Saoirse Ronan, Andy Burse,Drama,Romance,Unknown,0.0,0.0,804978.6022293287,13.598570974965838,Drama,Romance,1
tt1051905,The Story of Richard O,2007,9,51524.0,47.0,42.14,42.14,42.14,Unknown,Damien Odoul,French,France,75.0,Mathieu Amalric, Rhizlaine El Cohen, Stéphane Terpereau,Drama,Unknown,Unknown,0.0,0.0,67335.4085520541,11.117441507320317,Drama,Unknown,0
tt1099200,Hansie: A True Story,2008,1,404057.0,54.0,80.0,80.0,80.0,Unknown,Regardt van den Bergh,English,South Africa,122.0,Frank Rautenbach, Sarah Thompson, Matthew Dylan Roberts,Drama,Unknown,Unknown,0.0,0.0,508526.70557307615,13.139273011426178,Drama,Unknown,1
tt1545022,Bedways,2010,10,12580.0,41.0,48.0,48.0,48.0,Unrated,Rolf Peter Kahl,German,Germany,76.0,Miriam Mayet, Matthi Faust, Lana Cooper,Music,Drama,Romance,0.0,0.0,15632.693436548412,9.657119733364476,Drama,Music,0
tt1754568,Day and Night,2010,10,119926.0,56.0,47.08,47.08,47.08,Not Rated,Sabine Derflinger,German,Austria,101.0,Philipp Hochmair, Nicoletta Prokes, Anna Rot,Drama,Unknown,Unknown,0.0,0.0,149027.53522031038,11.911886367990466,Drama,Unknown,0
tt2018079,Jappeloup,2013,3,14710667.0,66.0,70.6,70.6,70.6,Not Rated,Christian Duguay,French,France,130.0,Guillaume Canet, Marina Hands, Daniel Auteuil,Drama,Unknown,Unknown,0.0,0.0,17111095.339440327,16.65523766132024,Drama,Unknown,1
tt1555209,Snap,2010,7,7263.0,67.0,70.0,70.0,70.0,Unknown,Carmel Winters,English,Ireland,0.0,Aisling O'Sullivan, Stephen Moran, Eileen Walsh,Drama,Unknown,Unknown,0.0,0.0,9025.4572678578,9.10780444871621,Drama,Unknown,1
tt7205208,Angels Wear White,2017,12,3375245.0,71.0,94.0,78.0,69.89,TV-14,Vivian Qu,Mandarin,China,107.0,Vicky Chen, Meijun Zhou, Ke Shi,Drama,Unknown,Unknown,0.0,0.0,3731193.4466791777,15.132238699339288,Drama,Unknown,3
tt6652708,God's Not Dead: A Light in Darkness,2018,3,5728940.0,44.0,10.0,33.0,68.37,PG,Michael Mason,English,United States,105.0,Megan Alexander, Adeeja Rochele Anderson, Carrlyn Bathe,Drama,Unknown,Unknown,0.0,0.0,6182109.108069469,15.63717005083412,Drama,Unknown,0
tt6353036,Murderous Trance,2018,3,9181.0,53.0,50.45,50.45,50.45,Unknown,Arto Halonen,English,Finland,102.0,Josh Lucas, Pilou Asbæk, Rade Serbedzija,Drama,Thriller/Horror,Unknown,0.0,0.0,9907.233052045543,9.201020380673892,Drama,Thriller/Horror,0
tt1880399,Kodachrome,2017,9,9553.0,68.0,72.0,57.0,67.75999999999999,TV-MA,Mark Raso,English,Canada,105.0,Ed Harris, Jason Sudeikis, Elizabeth Olsen,Drama,Comedy,Unknown,0.0,0.0,10560.445536879895,9.264870747362652,Drama,Comedy,1
tt1289403,The Guernsey Literary and Potato Peel Pie Society,2018,4,7839946.0,73.0,81.0,65.0,75.0,TV-14,Mike Newell,English,United Kingdom,124.0,Jessica Brown Findlay, Tom Courtenay, Michiel Huisman,Romance,Drama,History,0.0,0.0,8460099.35055574,15.95087147507796,Drama,Romance,1
tt6890376,A Day,2017,6,7868316.0,68.0,100.0,79.0,79.0,Unknown,Sun-ho Cho,Korean,Unknown,90.0,Myung-Min Kim, Yo-Han Byun, Hye-Sun Shin,Drama,Thriller/Horror,Mystery,0.0,0.0,8698097.203492168,15.978614847461522,Drama,Thriller/Horror,1
tt1135961,Bangkok Love Story,2007,1,322994.0,58.0,53.13,53.13,53.13,Not Rated,Poj Arnon,Thai,Thailand,95.0,Rattanaballang Tohssawat, Chaiwat Thongsaeng, Wiradit Srimalai,Drama,Action/Adventure,Unknown,0.0,0.0,422112.6649689885,12.953027535985203,Drama,Action/Adventure,3
tt1486196,Summer Coda,2010,10,77769.0,62.0,60.0,51.0,51.0,Unknown,Richard Gray,English,Australia,108.0,Rachael Taylor, Alex Dimitriades, Daniel Frederiksen,Drama,Romance,Unknown,0.0,0.0,96640.61493377847,11.47875437628766,Drama,Romance,0
tt1525552,Apart,2011,3,3161.0,53.0,11.0,43.0,40.0,Unrated,Aaron Rottinghaus,English,United States,85.0,Olesya Rulin, Josh Danziger, Bruce McGill,Drama,Thriller/Horror,Mystery,0.0,0.0,3807.859775316864,8.24482257152444,Drama,Thriller/Horror,0
tt3876702,The Violators,2016,6,1848.0,61.0,93.0,60.0,57.0,Unknown,Helen Walsh,English,United Kingdom,101.0,Lauren McQueen, Brogan Ellis, Stephen Lord,Drama,Unknown,Unknown,0.0,0.0,2086.4081464290625,7.64319927626318,Drama,Unknown,1
tt0982897,Meer is nich,2007,10,48166.0,63.0,70.0,70.0,70.0,Unknown,Hagen Keller,German,Germany,0.0,Elinor Lüdde, Thorsten Merten, Ulrike Krumbiegel,Drama,Unknown,Unknown,0.0,0.0,62946.92353695827,11.050047166744616,Drama,Unknown,0
tt6315750,Cook Up a Storm,2017,2,7364.0,63.0,74.82000000000001,74.82000000000001,74.82000000000001,Unknown,Wai-Man Yip,Mandarin,Hong Kong,98.0,Nicholas Tse, You Ge, Anthony Chau-Sang Wong,Drama,Comedy,Unknown,0.0,0.0,8140.596768929505,9.004618769445612,Drama,Comedy,3
tt4149696,Pawno,2015,8,2142.0,70.0,78.0,63.0,63.0,Unknown,Paul Ireland,English,Australia,89.0,John Brumpton, Maeve Dermody, Malcolm Kennard,Drama,Unknown,Unknown,0.0,0.0,2448.8443444984964,7.8033714961320975,Drama,Unknown,1
tt5427194,The Miracle Season,2018,4,10230620.0,65.0,52.0,44.0,73.07000000000001,PG,Sean McNamara,English,United States,100.0,Helen Hunt, Erin Moriarty, William Hurt,Drama,Unknown,Unknown,0.0,0.0,11039879.817766927,16.217024712682132,Drama,Unknown,1
tt5978724,My Days of Mercy,2018,3,16078.0,65.0,90.0,74.21000000000001,74.21000000000001,R,Tali Shalom-Ezer,English,United Kingdom,108.0,Elliot Page, Kate Mara, Amy Seimetz,Romance,Drama,Unknown,0.0,0.0,17349.797735626646,9.761336127418096,Drama,Romance,1
tt5989220,Claire's Camera,2018,3,83418.0,65.0,89.0,80.0,60.29,Unrated,Hong Sang-soo,Korean,South Korea,69.0,Isabelle Huppert, Kim Min-hee, Mi-hee Chang,Drama,Unknown,Unknown,0.0,0.0,90016.50873930237,11.407748362927787,Drama,Unknown,1
tt1756384,The Exam,2011,10,1968.0,73.0,68.0,68.0,68.0,R,Péter Bergendy,Hungarian,Hungary,89.0,János Kulka, Zsolt Nagy, Péter Scherer,Drama,History,Thriller/Horror,0.0,0.0,2370.726997096991,7.770951936921021,Drama,History,1
tt5651338,Godless Youth,2017,8,1192197.0,57.0,62.14,62.14,62.14,Unknown,Alain Gsponer,German,Germany,114.0,Jannis Niewöhner, Fahri Yardim, Emilia Schüle,Sci-Fi/Fantasy,Thriller/Horror,Drama,0.0,0.0,1317924.368023825,14.091568608501126,Drama,Sci-Fi/Fantasy,0
tt6262764,Rip Tide,2017,10,196452.0,55.0,61.52,61.52,61.52,Unrated,Rhiannon Bannenberg,English,Australia,85.0,Debby Ryan, Genevieve Hegney, Andrew Creer,Family,Drama,Unknown,0.0,0.0,217169.5432441253,12.288433632734986,Drama,Family,0
tt7085164,Thawed Carp,2017,11,186126.0,65.0,71.0,71.0,71.0,Unknown,Vladimir Kott,Russian,Russia,97.0,Marina Neyolova, Alisa Freyndlikh, Evgeniy Mironov,Drama,Comedy,Unknown,0.0,0.0,205754.57824738903,12.2344393697979,Drama,Comedy,3
tt5954284,Sekigahara,2017,8,19356047.0,63.0,68.39,68.39,68.39,Unknown,Masato Harada,Japanese,Japan,150.0,Jun'ichi Okada, Kôji Yakusho, Kasumi Arimura,War,History,Drama,0.0,0.0,21397307.668040145,16.878775662172686,Drama,War,1
tt4964788,Everybody Knows,2018,5,2660165.0,69.0,78.0,68.0,65.22,R,Asghar Farhadi,Spanish,Spain,132.0,Penélope Cruz, Javier Bardem, Ricardo Darín,Drama,Drama,Mystery,0.0,0.0,2870588.673553505,14.870027679439476,Drama,Drama,3
tt3359290,Bobby Jasoos,2014,7,88567.0,55.0,56.92,56.92,56.92,Not Rated,Samar Iqbal,Urdu,India,121.0,Vidya Balan, Ali Fazal, Mahima A,Drama,Action/Adventure,Comedy,0.0,0.0,101374.5268569208,11.5265771241508,Drama,Action/Adventure,3
tt6385856,Hey Jude,2018,2,93190.0,68.0,80.0,59.74,59.74,Unknown,Shyamaprasad,Malayalam,India,146.0,Nivin Pauly, Trisha Krishnan, Siddique,Drama,Romance,Unknown,0.0,0.0,100561.49091821416,11.518524669309892,Drama,Romance,3
tt6212984,Parava,2017,9,526402.0,80.0,79.22,79.22,79.22,Unknown,Soubin Shahir,Malayalam,India,146.0,Amal Shah, Govind V. Pai, Dulquer Salmaan,Drama,Unknown,Unknown,0.0,0.0,581915.5921181464,13.274080685470768,Drama,Unknown,1
tt6517874,Ramante Edenthottam,2017,5,2383.0,59.0,54.38,54.38,54.38,Unknown,Ranjith Sankar,Malayalam,India,122.0,Kunchacko Boban, Anu Sithara, Joju George,Drama,Romance,Unknown,0.0,0.0,2634.307726827676,7.8763757041913856,Drama,Romance,3
tt6541008,C/O Saira Banu,2017,3,78132.0,64.0,60.0,60.0,60.0,Not Rated,Antony Sony,Malayalam,India,119.0,Manju Warrier, Shane Nigam, Amala Akkineni,Drama,Family,Unknown,0.0,0.0,86371.68750000001,11.366415210117506,Drama,Family,3
tt3734466,How Old Are You?,2014,5,78897.0,70.0,65.0,65.0,65.0,Unrated,Rosshan Andrrews,Malayalam,India,141.0,Manju Warrier, Kunchacko Boban, Amritha Anil,Drama,Family,Unknown,0.0,0.0,90306.16420823196,11.410961000732271,Drama,Family,3
tt6588966,Hichki,2018,3,330279.0,75.0,50.0,75.83,75.83,Not Rated,Malhotra P. Siddharth,Hindi,India,116.0,Rani Mukerji, Rohit Saraf, Vikram Gokhale,Drama,Comedy,Unknown,0.0,0.0,356404.6427618505,12.783822001322928,Drama,Comedy,1
tt6507954,The Oscar Nominated Short Films 2017: Live Action,2017,2,2835355.0,75.0,68.0,68.0,68.0,R,Unknown,French,United States,0.0,Unknown,Unknown,Unknown,Drama,Music,Romance,0.0,0.0,3134367.4296263056,14.95793793485576,Drama,Music,1
tt1077248,Johnny Gaddaar,2007,9,1109943.0,79.0,67.0,67.0,67.0,Not Rated,Sriram Raghavan,Hindi,India,151.0,Dharmendra, Rimi Sen, Ashwini Kalsekar,Drama,Drama,Mystery,0.0,0.0,1450556.3499435715,14.187457730422976,Drama,Drama,1
